timestamp,open,high,low,close,volume,trade_count,vwap
2018-01-02 05:00:00+00:00,7.63,7.6493,7.39,7.44,5482839,22638,7.476067
2018-01-03 05:00:00+00:00,7.5,7.7,7.4398,7.49,4969610,19641,7.537283
2018-01-04 05:00:00+00:00,7.57,7.635,7.45,7.57,3337028,13645,7.548388
2018-01-05 05:00:00+00:00,7.65,7.8,7.475,7.52,3715812,13050,7.542931
2018-01-08 05:00:00+00:00,6.69,7.18,5.04,6.56,59776732,152245,6.250065
2018-01-09 05:00:00+00:00,6.25,6.34,6.0701,6.17,15731376,42562,6.183697
2018-01-10 05:00:00+00:00,6.1,6.13,5.93,6.05,7486657,29473,6.02495
2018-01-11 05:00:00+00:00,6.0,6.26,5.96,6.15,5255251,20995,6.161692
2018-01-12 05:00:00+00:00,6.13,6.27,6.04,6.23,5148029,21219,6.147503
2018-01-16 05:00:00+00:00,6.21,6.46,6.16,6.36,7055771,28815,6.337039
2018-01-17 05:00:00+00:00,6.4,6.605,6.26,6.34,5582663,23173,6.41795
2018-01-18 05:00:00+00:00,6.25,6.39,6.195,6.27,2618256,11153,6.286607
2018-01-19 05:00:00+00:00,6.24,6.33,6.23,6.29,3000380,12884,6.287747
2018-01-22 05:00:00+00:00,6.22,6.3,6.2,6.3,1902051,10390,6.265
2018-01-23 05:00:00+00:00,5.9,6.17,5.85,6.12,6589534,22034,6.064622
2018-01-24 05:00:00+00:00,6.07,6.22,5.93,6.1,4441879,16813,6.080519
2018-01-25 05:00:00+00:00,6.15,6.15,5.94,5.96,4375801,15709,5.998295
2018-01-26 05:00:00+00:00,5.96,5.9862,5.61,5.65,7870412,26696,5.736269
2018-01-29 05:00:00+00:00,5.61,5.65,5.29,5.32,8703890,30035,5.376127
2018-01-30 05:00:00+00:00,5.26,5.57,5.24,5.47,5355897,22639,5.415188
2018-01-31 05:00:00+00:00,5.56,5.63,5.38,5.47,2986893,13409,5.461074
2018-02-01 05:00:00+00:00,5.43,5.53,5.36,5.5,3623216,16219,5.419668
2018-02-02 05:00:00+00:00,5.27,5.75,5.13,5.55,8651891,32979,5.529364
2018-02-05 05:00:00+00:00,5.56,5.73,5.38,5.52,5358894,28292,5.603702
2018-02-06 05:00:00+00:00,5.4,5.7,5.4,5.63,4564432,25942,5.604102
2018-02-07 05:00:00+00:00,5.62,5.68,5.53,5.61,3602261,17074,5.597175
2018-02-08 05:00:00+00:00,5.6,5.73,5.55,5.58,2952244,16559,5.625954
2018-02-09 05:00:00+00:00,5.61,5.65,5.25,5.46,4256495,21241,5.399467
2018-02-12 05:00:00+00:00,5.5,5.5,5.22,5.26,4098266,18815,5.270116
2018-02-13 05:00:00+00:00,5.2,5.42,5.2,5.29,2410256,11948,5.299068
2018-02-14 05:00:00+00:00,5.3,5.77,5.27,5.67,5009775,20841,5.616152
2018-02-15 05:00:00+00:00,5.71,5.77,5.58,5.62,1876610,9986,5.637705
2018-02-16 05:00:00+00:00,5.6,5.719,5.475,5.49,3643552,16366,5.565858
2018-02-20 05:00:00+00:00,5.45,5.62,5.45,5.57,2773331,16697,5.543116
2018-02-21 05:00:00+00:00,5.59,5.65,5.54,5.55,1688362,9742,5.588296
2018-02-22 05:00:00+00:00,5.55,5.581,5.39,5.46,1977766,9287,5.447749
2018-02-23 05:00:00+00:00,5.46,5.6,5.46,5.59,1556769,9285,5.553081
2018-02-26 05:00:00+00:00,5.6,5.73,5.59,5.65,2018789,10942,5.663541
2018-02-27 05:00:00+00:00,5.63,5.71,5.37,5.46,3716825,17663,5.469393
2018-02-28 05:00:00+00:00,5.45,5.5,5.36,5.38,1780233,9151,5.395587
2018-03-01 05:00:00+00:00,5.36,5.48,5.32,5.42,2776636,11268,5.408436
2018-03-02 05:00:00+00:00,5.35,5.61,5.35,5.56,3000031,13960,5.524773
2018-03-05 05:00:00+00:00,5.51,5.75,5.4867,5.73,2951756,14257,5.652562
2018-03-06 05:00:00+00:00,5.72,5.88,5.7,5.83,2386543,14318,5.806261
2018-03-07 05:00:00+00:00,5.81,5.88,5.69,5.79,1858095,10609,5.773974
2018-03-08 05:00:00+00:00,5.81,5.845,5.71,5.74,1314485,8382,5.757072
2018-03-09 05:00:00+00:00,5.67,5.68,5.42,5.51,3245076,16104,5.521855
2018-03-12 04:00:00+00:00,5.51,5.64,5.505,5.63,2443551,12854,5.585118
2018-03-13 04:00:00+00:00,5.63,5.72,5.6,5.63,1665976,9554,5.640221
2018-03-14 04:00:00+00:00,5.67,5.68,5.5925,5.61,1148236,6234,5.624359
2018-03-15 04:00:00+00:00,5.6,5.69,5.59,5.62,1528338,8792,5.622427
2018-03-16 04:00:00+00:00,5.6,5.63,5.53,5.54,2189206,8339,5.572557
2018-03-19 04:00:00+00:00,5.54,5.55,5.32,5.33,2811783,11518,5.382479
2018-03-20 04:00:00+00:00,5.36,5.37,4.92,5.0,5033471,20683,5.03275
2018-03-21 04:00:00+00:00,4.98,5.06,4.87,4.92,2778697,13081,4.94557
2018-03-22 04:00:00+00:00,4.88,4.9172,4.755,4.78,3191361,13846,4.800302
2018-03-23 04:00:00+00:00,4.74,4.78,4.56,4.58,3885955,18154,4.62738
2018-03-26 04:00:00+00:00,4.67,4.77,4.56,4.73,3615675,14129,4.674189
2018-03-27 04:00:00+00:00,4.76,5.09,4.75,4.91,5114677,22736,4.963009
2018-03-28 04:00:00+00:00,4.93,4.98,4.76,4.84,2442347,11847,4.835495
2018-03-29 04:00:00+00:00,4.84,4.89,4.67,4.79,1843659,9291,4.791388
2018-04-02 04:00:00+00:00,4.72,4.78,4.45,4.53,4036431,15638,4.555824
2018-04-03 04:00:00+00:00,4.53,4.66,4.465,4.54,3289620,15944,4.552837
2018-04-04 04:00:00+00:00,4.48,4.83,4.42,4.78,3320775,17886,4.695539
2018-04-05 04:00:00+00:00,4.8,4.94,4.73,4.91,1420933,8414,4.847968
2018-04-06 04:00:00+00:00,4.89,5.05,4.84,4.88,1829237,10225,4.929352
2018-04-09 04:00:00+00:00,4.88,4.91,4.66,4.71,2631853,13032,4.731951
2018-04-10 04:00:00+00:00,4.76,4.85,4.72,4.76,1972721,9199,4.777861
2018-04-11 04:00:00+00:00,4.71,4.94,4.71,4.87,1875148,9594,4.863498
2018-04-12 04:00:00+00:00,4.89,5.3,4.88,5.22,8268375,28636,5.168416
2018-04-13 04:00:00+00:00,5.42,5.5,5.23,5.26,5523705,20744,5.366918
2018-04-16 04:00:00+00:00,5.3,5.72,5.21,5.58,6619536,24780,5.521989
2018-04-17 04:00:00+00:00,5.6,5.6174,5.03,5.04,7989161,26787,5.191436
