timestamp,open,high,low,close,volume,trade_count,vwap
2018-01-02 05:00:00+00:00,26.27,26.4002,26.27,26.31,24537,135,26.327598
2018-01-03 05:00:00+00:00,26.34,26.4274,26.1,26.1145,21019,99,26.233326
2018-01-04 05:00:00+00:00,26.15,26.15,25.76,25.76,27351,122,25.969817
2018-01-05 05:00:00+00:00,25.7979,25.823,25.73,25.8206,28074,148,25.76952
2018-01-08 05:00:00+00:00,25.76,26.002,25.7467,25.9776,15048,98,25.872725
2018-01-09 05:00:00+00:00,26.0,26.0,25.6301,25.64,36359,116,25.695154
2018-01-10 05:00:00+00:00,25.5,25.5,25.3298,25.4784,16471,62,25.431429
2018-01-11 05:00:00+00:00,25.43,25.58,25.43,25.55,47770,72,25.548669
2018-01-12 05:00:00+00:00,25.49,25.5017,25.34,25.34,11626,79,25.425128
2018-01-16 05:00:00+00:00,25.39,25.73,25.34,25.34,23891,99,25.550183
2018-01-17 05:00:00+00:00,25.4,25.57,25.353,25.5,32527,123,25.455765
2018-01-18 05:00:00+00:00,25.5,25.5,25.1522,25.16,12945,68,25.254052
2018-01-19 05:00:00+00:00,25.17,25.35,25.17,25.326,19582,72,25.262797
2018-01-22 05:00:00+00:00,25.26,25.59,25.24,25.55,23025,91,25.440924
2018-01-23 05:00:00+00:00,25.59,25.86,25.59,25.86,41741,89,25.813811
2018-01-24 05:00:00+00:00,25.85,25.8798,25.6235,25.67,18156,55,25.689035
2018-01-25 05:00:00+00:00,25.7,25.75,25.536,25.62,233475,70,25.564955
2018-01-26 05:00:00+00:00,25.73,25.73,25.391,25.49,17247,107,25.458337
2018-01-29 05:00:00+00:00,25.39,25.39,25.12,25.1503,17012,90,25.201942
2018-01-30 05:00:00+00:00,25.06,25.0983,24.8801,24.9,62252,94,24.992534
2018-01-31 05:00:00+00:00,25.0644,25.1154,24.9,25.1154,19522,87,25.003419
2018-02-01 05:00:00+00:00,25.2,25.2,24.7093,24.72,15580,85,24.913793
2018-02-02 05:00:00+00:00,24.61,24.61,24.3259,24.45,41390,133,24.430354
2018-02-05 05:00:00+00:00,24.32,24.45,23.61,23.625,39846,204,24.146356
2018-02-06 05:00:00+00:00,23.34,23.7748,23.31,23.68,72226,172,23.523362
2018-02-07 05:00:00+00:00,23.65,23.985,23.65,23.7204,71927,138,23.766391
2018-02-08 05:00:00+00:00,23.63,23.63,23.1162,23.15,16010,96,23.399756
2018-02-09 05:00:00+00:00,23.09,23.476,22.7,23.28,71519,155,23.041459
2018-02-12 05:00:00+00:00,23.4,23.41,22.6898,23.38,19109,79,22.940345
2018-02-13 05:00:00+00:00,23.27,23.5195,23.16,23.5098,10854,57,23.331773
2018-02-14 05:00:00+00:00,23.21,23.345,23.14,23.239,9409,70,23.229148
2018-02-15 05:00:00+00:00,23.31,23.6299,23.31,23.56,22189,79,23.551998
2018-02-16 05:00:00+00:00,23.65,23.9,23.65,23.889,8110,65,23.782281
2018-02-20 05:00:00+00:00,23.77,23.77,23.4459,23.4568,11077,61,23.582776
2018-02-21 05:00:00+00:00,23.39,23.47,23.061,23.0728,11489,61,23.285455
2018-02-22 05:00:00+00:00,23.17,23.39,23.11,23.21,19315,101,23.274495
2018-02-23 05:00:00+00:00,23.36,23.559,23.36,23.559,7688,43,23.487343
2018-02-26 05:00:00+00:00,23.54,23.54,23.4199,23.5166,25364,142,23.479999
2018-02-27 05:00:00+00:00,23.57,23.57,22.892,22.8976,22115,79,23.211712
2018-02-28 05:00:00+00:00,23.09,23.09,22.6978,22.7025,16587,67,22.990764
2018-03-01 05:00:00+00:00,22.66,22.93,22.6,22.8398,20639,138,22.840031
2018-03-02 05:00:00+00:00,22.68,23.02,22.68,22.98,8074,48,22.855446
2018-03-05 05:00:00+00:00,23.284,23.3644,23.052,23.2596,10000,57,23.245945
2018-03-06 05:00:00+00:00,23.2,23.43,23.1424,23.41,11418,60,23.257244
2018-03-07 05:00:00+00:00,23.29,23.635,23.29,23.61,19344,77,23.481802
2018-03-08 05:00:00+00:00,23.71,23.71,23.4665,23.49,12884,60,23.538377
2018-03-09 05:00:00+00:00,23.5,23.58,23.3895,23.58,9746,50,23.465603
2018-03-12 04:00:00+00:00,23.61,23.7721,23.61,23.73,27886,102,23.701769
2018-03-13 04:00:00+00:00,23.79,23.9,23.71,23.75,13303,72,23.783842
2018-03-14 04:00:00+00:00,23.81,23.8373,23.73,23.73,14119,50,23.756965
2018-03-15 04:00:00+00:00,23.721,23.721,23.51,23.61,10521,60,23.587503
2018-03-16 04:00:00+00:00,23.81,23.81,23.63,23.81,7223,62,23.722065
2018-03-19 04:00:00+00:00,23.78,23.78,23.516,23.72,6438,43,23.625568
2018-03-20 04:00:00+00:00,23.71,23.71,23.49,23.5355,9533,61,23.532452
2018-03-21 04:00:00+00:00,23.45,23.63,23.38,23.5,19047,80,23.515937
2018-03-22 04:00:00+00:00,23.4021,23.5607,23.22,23.22,63263,140,23.407473
2018-03-23 04:00:00+00:00,23.2,23.2,22.84,22.84,102083,50,23.092106
2018-03-26 04:00:00+00:00,22.89,23.04,22.783,23.04,15316,70,22.863812
2018-03-27 04:00:00+00:00,23.14,23.3217,22.8889,23.0739,7818,36,23.084039
2018-03-28 04:00:00+00:00,23.21,23.7874,23.21,23.7448,21678,77,23.665692
2018-03-29 04:00:00+00:00,23.85,23.85,23.59,23.717,30265,133,23.761019
2018-04-02 04:00:00+00:00,23.65,23.71,23.25,23.2602,14425,69,23.443343
2018-04-03 04:00:00+00:00,23.41,23.8046,23.37,23.77,6956,43,23.677819
2018-04-04 04:00:00+00:00,23.46,23.965,23.46,23.92,12236,64,23.78473
2018-04-05 04:00:00+00:00,23.8817,23.92,23.71,23.8817,91825,309,23.756337
2018-04-06 04:00:00+00:00,23.7,24.0,23.661,23.7093,9662,66,23.809163
2018-04-09 04:00:00+00:00,23.77,23.78,23.6201,23.6201,17199,95,23.717537
2018-04-10 04:00:00+00:00,23.7699,23.7699,23.63,23.63,21721,96,23.648135
2018-04-11 04:00:00+00:00,23.58,23.8154,23.58,23.73,18078,80,23.740233
2018-04-12 04:00:00+00:00,23.83,23.83,23.5,23.53,26374,120,23.539534
2018-04-13 04:00:00+00:00,23.57,23.64,23.46,23.58,11421,49,23.563118
2018-04-16 04:00:00+00:00,23.68,23.92,23.68,23.84,19597,67,23.801578
2018-04-17 04:00:00+00:00,23.9,24.145,23.9,24.1008,18555,119,24.033597
2018-04-18 04:00:00+00:00,24.12,24.199,24.0578,24.0628,20651,92,24.128319
2018-04-19 04:00:00+00:00,23.85,23.91,23.591,23.7,18490,82,23.720365
2018-04-20 04:00:00+00:00,23.73,23.7622,23.53,23.53,16096,79,23.593995
2018-04-23 04:00:00+00:00,23.54,23.58,23.36,23.4519,12510,77,23.471646
2018-04-24 04:00:00+00:00,23.49,23.6603,23.44,23.56,9749,62,23.540356
2018-04-25 04:00:00+00:00,23.52,23.59,23.39,23.58,9307,45,23.496158
2018-04-26 04:00:00+00:00,23.6808,23.9326,23.6808,23.91,13443,43,23.792297
2018-04-27 04:00:00+00:00,24.0,24.243,24.05,24.206,32692,33,24.178599
2018-04-30 04:00:00+00:00,24.25,24.29,24.1564,24.17,9953,56,24.216379
2018-05-01 04:00:00+00:00,24.09,24.295,23.97,24.26,4383,42,24.092083
2018-05-02 04:00:00+00:00,24.0904,24.2108,23.96,24.1524,20755,113,24.126699
2018-05-03 04:00:00+00:00,24.34,24.37,24.21,24.3,3382,25,24.302396
2018-05-04 04:00:00+00:00,24.3518,24.6693,24.3518,24.66,10257,51,24.598877
2018-05-07 04:00:00+00:00,24.7,24.9662,24.68,24.94,4882,37,24.838473
2018-05-08 04:00:00+00:00,24.92,24.93,24.77,24.84,18453,105,24.823853
2018-05-09 04:00:00+00:00,24.66,25.0519,24.66,25.03,16059,111,24.822047
2018-05-10 04:00:00+00:00,25.03,25.22,25.03,25.1499,7100,62,25.13142
2018-05-11 04:00:00+00:00,25.14,25.26,25.0554,25.0554,9693,67,25.167583
2018-05-14 04:00:00+00:00,25.03,25.03,24.761,24.78,21628,116,24.786095
2018-05-15 04:00:00+00:00,24.71,24.71,24.52,24.56,3721,36,24.585223
2018-05-16 04:00:00+00:00,24.67,24.69,24.5052,24.58,15466,121,24.576292
2018-05-17 04:00:00+00:00,24.6,24.6599,24.522,24.522,9058,43,24.559767
2018-05-18 04:00:00+00:00,24.53,24.61,24.53,24.5924,4535,61,24.565382
2018-05-21 04:00:00+00:00,24.66,24.997,24.59,24.997,12254,53,24.773118
2018-05-22 04:00:00+00:00,24.93,25.08,24.93,25.0056,8549,49,25.021412
2018-05-23 04:00:00+00:00,25.0,25.3948,25.0,25.3561,4945,37,25.28481
2018-05-24 04:00:00+00:00,25.26,25.3804,25.25,25.359,20863,114,25.328374
2018-05-25 04:00:00+00:00,25.425,25.54,25.401,25.48,7715,72,25.463719
2018-05-29 04:00:00+00:00,25.49,25.6739,25.49,25.6739,4896,48,25.609185
2018-05-30 04:00:00+00:00,25.75,26.0336,25.75,26.0,2766,37,25.959052
2018-05-31 04:00:00+00:00,26.01,26.01,25.8262,25.8648,7697,58,25.882838
2018-06-01 04:00:00+00:00,25.9,26.03,25.83,25.9714,43431,102,25.96313
2018-06-04 04:00:00+00:00,26.04,26.15,25.96,26.13,6154,61,26.083627
2018-06-05 04:00:00+00:00,26.17,26.27,26.1143,26.19,15752,117,26.175922
