timestamp,open,high,low,close,volume,trade_count,vwap
2018-01-02 05:00:00+00:00,25.17,25.85,25.17,25.61,174088,1278,25.659882
2018-01-03 05:00:00+00:00,25.53,25.61,25.14,25.23,377518,2520,25.307829
2018-01-04 05:00:00+00:00,25.48,25.69,25.14,25.61,215632,1304,25.405281
2018-01-05 05:00:00+00:00,25.59,25.74,25.37,25.54,183307,1656,25.55851
2018-01-08 05:00:00+00:00,25.47,25.85,25.08,25.7,1186991,2115,25.384697
2018-01-09 05:00:00+00:00,25.75,25.8,25.415,25.43,223021,1449,25.634967
2018-01-10 05:00:00+00:00,25.43,25.54,25.21,25.3,114091,862,25.325031
2018-01-11 05:00:00+00:00,25.39,25.56,25.25,25.46,124051,882,25.372585
2018-01-12 05:00:00+00:00,25.46,26.08,25.46,25.9,123605,709,25.812449
2018-01-16 05:00:00+00:00,25.95,26.68,25.95,26.6,240999,1723,26.44965
2018-01-17 05:00:00+00:00,26.09,26.75,24.73,26.48,428999,2150,26.383937
2018-01-18 05:00:00+00:00,26.34,26.7,26.15,26.34,212367,1510,26.448372
2018-01-19 05:00:00+00:00,26.45,27.45,25.72,25.74,265823,1948,26.057514
2018-01-22 05:00:00+00:00,25.67,25.85,25.37,25.62,168368,1278,25.57025
2018-01-23 05:00:00+00:00,25.45,25.62,25.08,25.3,364000,2494,25.313252
2018-01-24 05:00:00+00:00,25.42,26.13,25.21,25.29,211222,1864,25.540375
2018-01-25 05:00:00+00:00,25.31,25.55,25.29,25.33,129006,1349,25.384166
2018-01-26 05:00:00+00:00,25.49,25.85,25.35,25.49,111245,952,25.549568
2018-01-29 05:00:00+00:00,25.28,25.28,24.75,24.99,540997,2852,25.009097
2018-01-30 05:00:00+00:00,25.0,25.1,24.62,24.78,450182,2618,24.785789
2018-01-31 05:00:00+00:00,24.9,25.41,24.89,25.29,171861,1813,25.211437
2018-02-01 05:00:00+00:00,25.29,25.33,24.79,24.86,236682,1884,24.915402
2018-02-02 05:00:00+00:00,24.54,24.54,22.83,23.07,592651,3621,23.508614
2018-02-05 05:00:00+00:00,22.54,22.8,22.22,22.37,262098,1794,22.559111
2018-02-06 05:00:00+00:00,22.14,23.55,21.63,23.25,498169,2810,23.027136
2018-02-07 05:00:00+00:00,23.26,23.81,22.46,22.69,147280,1132,23.012428
2018-02-08 05:00:00+00:00,22.82,22.86,21.38,21.42,152398,1518,21.918107
2018-02-09 05:00:00+00:00,21.69,21.69,20.82,21.29,357230,2445,21.180117
2018-02-12 05:00:00+00:00,21.54,23.08,21.54,23.01,212415,1661,22.674301
2018-02-13 05:00:00+00:00,22.89,22.89,22.19,22.56,88916,904,22.495699
2018-02-14 05:00:00+00:00,22.1,23.91,22.1,23.8,424779,3466,23.552126
2018-02-15 05:00:00+00:00,23.98,24.71,23.98,24.7,337934,2642,24.384413
2018-02-16 05:00:00+00:00,24.63,25.2147,24.61,24.75,424514,2358,24.865914
2018-02-20 05:00:00+00:00,24.48,24.7465,24.29,24.49,248116,1775,24.53478
2018-02-21 05:00:00+00:00,24.54,24.71,24.25,24.5,162925,1359,24.493213
2018-02-22 05:00:00+00:00,24.64,24.945,24.59,24.82,270182,1767,24.770815
2018-02-23 05:00:00+00:00,24.88,24.94,24.43,24.6,225866,1252,24.587727
2018-02-26 05:00:00+00:00,24.74,24.79,23.93,24.12,235694,1774,24.172366
2018-02-27 05:00:00+00:00,23.99,23.99,23.45,23.61,245778,1812,23.642347
2018-02-28 05:00:00+00:00,23.67,23.95,23.48,23.48,212055,1754,23.632023
2018-03-01 05:00:00+00:00,23.58,23.65,22.6,22.86,174974,1637,23.026903
2018-03-02 05:00:00+00:00,22.6,22.77,22.11,22.45,160170,1280,22.346832
2018-03-05 05:00:00+00:00,22.41,22.555,22.24,22.43,249453,2187,22.415554
2018-03-06 05:00:00+00:00,22.71,22.97,22.35,22.74,256041,2216,22.737553
2018-03-07 05:00:00+00:00,22.57,22.68,21.93,22.19,172535,1503,22.171893
2018-03-08 05:00:00+00:00,22.24,22.32,21.64,21.89,250388,1542,21.935704
2018-03-09 05:00:00+00:00,22.11,22.89,22.11,22.55,134770,1176,22.595896
2018-03-12 04:00:00+00:00,22.54,23.2999,22.54,23.05,278219,1935,23.022113
2018-03-13 04:00:00+00:00,23.22,23.22,22.75,22.93,228691,1478,22.982108
2018-03-14 04:00:00+00:00,22.99,23.28,22.99,23.25,306025,2706,23.162104
2018-03-15 04:00:00+00:00,23.29,23.66,23.22,23.62,226700,1633,23.5297
2018-03-16 04:00:00+00:00,23.61,23.73,23.39,23.53,191733,1487,23.541961
2018-03-19 04:00:00+00:00,23.37,23.37,22.65,22.78,166383,1562,22.790099
2018-03-20 04:00:00+00:00,22.64,23.05,22.61,22.74,150657,1158,22.749079
2018-03-21 04:00:00+00:00,22.71,23.42,22.47,23.0,208191,1278,22.866277
2018-03-22 04:00:00+00:00,22.69,22.84,22.3614,22.7,140077,824,22.656104
2018-03-23 04:00:00+00:00,22.71,22.71,22.3,22.54,186624,1374,22.506727
2018-03-26 04:00:00+00:00,22.94,23.08,22.6,22.85,292326,1789,22.789573
2018-03-27 04:00:00+00:00,22.9,22.9,22.64,22.7,142039,1192,22.819512
2018-03-28 04:00:00+00:00,22.69,22.75,22.175,22.62,176765,1467,22.424301
2018-03-29 04:00:00+00:00,22.75,22.91,22.41,22.81,166552,1308,22.780886
2018-04-02 04:00:00+00:00,22.61,22.9,22.225,22.75,68768,529,22.795538
2018-04-03 04:00:00+00:00,22.88,23.36,22.765,23.24,302953,2429,23.092908
2018-04-04 04:00:00+00:00,22.9,23.06,22.635,23.05,101280,771,22.949042
2018-04-05 04:00:00+00:00,23.38,23.46,23.15,23.26,160803,1116,23.328205
2018-04-06 04:00:00+00:00,23.3,23.48,23.13,23.2,182091,1246,23.261422
2018-04-09 04:00:00+00:00,23.28,23.35,22.75,22.8,151187,1239,23.090218
2018-04-10 04:00:00+00:00,23.08,23.51,23.0,23.25,156398,1171,23.29405
2018-04-11 04:00:00+00:00,23.17,23.48,22.945,23.23,147642,1262,23.238274
2018-04-12 04:00:00+00:00,23.1,23.25,22.88,22.97,142529,1036,23.023266
2018-04-13 04:00:00+00:00,23.09,23.09,22.59,22.67,111336,977,22.730712
2018-04-16 04:00:00+00:00,22.84,23.02,22.285,22.29,115816,938,22.381787
2018-04-17 04:00:00+00:00,22.35,22.9,22.34,22.67,216951,1844,22.650624
2018-04-18 04:00:00+00:00,22.85,22.99,22.53,22.99,159346,1194,22.740994
2018-04-19 04:00:00+00:00,22.76,22.84,22.35,22.61,237263,1343,22.67149
2018-04-20 04:00:00+00:00,22.46,22.725,22.46,22.58,248946,1670,22.579118
2018-04-23 04:00:00+00:00,22.58,22.94,22.46,22.75,210948,1333,22.713871
2018-04-24 04:00:00+00:00,22.85,22.9,22.6,22.63,560811,1098,22.785608
2018-04-25 04:00:00+00:00,22.56,22.6599,22.04,22.2,521427,2882,22.30405
2018-04-26 04:00:00+00:00,22.3,22.3,21.18,21.3,286095,2189,21.38956
2018-04-27 04:00:00+00:00,20.46,22.15,20.36,21.66,1005276,2646,21.598907
2018-04-30 04:00:00+00:00,21.75,22.89,21.75,22.25,184475,1184,22.333039
2018-05-01 04:00:00+00:00,22.23,22.35,21.61,21.75,128673,1074,21.873199
2018-05-02 04:00:00+00:00,21.75,21.75,20.35,20.53,311314,2121,20.880784
2018-05-03 04:00:00+00:00,20.49,20.755,19.48,19.81,434515,3434,19.98139
2018-05-04 04:00:00+00:00,19.86,21.05,18.82,18.99,355849,2689,19.778839
2018-05-07 04:00:00+00:00,18.81,19.21,18.0,18.05,274360,1722,18.554313
2018-05-08 04:00:00+00:00,18.03,18.192,16.4,16.98,1247644,8196,17.06488
2018-05-09 04:00:00+00:00,17.03,17.88,16.85,17.16,713835,4122,17.375834
2018-05-10 04:00:00+00:00,17.4,18.16,17.31,17.87,444351,3080,17.866815
2018-05-11 04:00:00+00:00,18.2,18.52,17.03,17.17,817530,4022,17.321655
