timestamp,open,high,low,close,volume,trade_count,vwap
2018-01-02 05:00:00+00:00,74.19,74.5,73.43,73.84,7296534,51961,73.900562
2018-01-03 05:00:00+00:00,74.3,76.8499,74.05,76.75,9945418,64325,76.105535
2018-01-04 05:00:00+00:00,77.33,77.9287,76.2599,76.73,8650578,59273,76.897983
2018-01-05 05:00:00+00:00,77.21,78.93,77.01,78.7,11823356,67147,78.470521
2018-01-08 05:00:00+00:00,78.7,79.18,77.773,79.05,7963581,49693,78.749366
2018-01-09 05:00:00+00:00,79.99,80.39,78.52,79.19,9620584,62915,79.386495
2018-01-10 05:00:00+00:00,78.5,79.485,77.7,79.37,6248619,44843,78.806496
2018-01-11 05:00:00+00:00,79.45,79.87,78.91,79.75,6267464,37588,79.495555
2018-01-12 05:00:00+00:00,80.0,80.77,79.66,80.54,6891607,48948,80.28971
2018-01-16 05:00:00+00:00,81.0,81.8,79.94,80.42,9596874,57305,80.763763
2018-01-17 05:00:00+00:00,80.4,82.61,79.96,82.47,7146923,48089,81.752046
2018-01-18 05:00:00+00:00,82.43,83.44,81.61,82.94,7395055,48849,82.83847
2018-01-19 05:00:00+00:00,83.23,84.19,83.1283,83.84,8783841,44637,83.564458
2018-01-22 05:00:00+00:00,84.0,84.21,83.22,83.98,7560535,48799,83.8211
2018-01-23 05:00:00+00:00,84.12,84.55,83.45,84.21,9759687,50316,84.103359
2018-01-24 05:00:00+00:00,84.51,85.29,82.71,83.71,8740446,53766,83.907405
2018-01-25 05:00:00+00:00,84.0,85.27,83.71,84.34,7268277,49273,84.521117
2018-01-26 05:00:00+00:00,84.73,85.49,84.04,85.45,7840318,47436,84.919863
2018-01-29 05:00:00+00:00,85.2,85.35,83.62,84.31,8199445,56356,84.456244
2018-01-30 05:00:00+00:00,83.0,84.17,82.0,83.78,7864531,58574,83.577147
2018-01-31 05:00:00+00:00,84.18,86.32,84.16,85.32,15221427,96133,83.938297
2018-02-01 05:00:00+00:00,80.0,80.95,76.7,78.4,44276896,265216,79.156908
2018-02-02 05:00:00+00:00,78.03,79.62,76.28,76.57,22001736,145402,77.500827
2018-02-05 05:00:00+00:00,75.96,78.98,74.68,74.705,18810438,132544,76.919178
2018-02-06 05:00:00+00:00,72.52,76.515,72.25,75.68,19739626,146971,75.00698
2018-02-07 05:00:00+00:00,75.35,77.58,74.94,75.59,11988019,87814,76.234454
2018-02-08 05:00:00+00:00,75.63,75.91,72.27,72.32,13543791,99459,74.172163
2018-02-09 05:00:00+00:00,73.14,75.27,71.63,74.75,14358020,115965,73.688495
2018-02-12 05:00:00+00:00,75.49,76.28,74.852,75.28,10419606,71542,75.534749
2018-02-13 05:00:00+00:00,74.81,75.6,74.55,74.97,7747372,60018,75.075325
2018-02-14 05:00:00+00:00,74.18,77.36,74.13,77.27,8955753,63760,76.0207
2018-02-15 05:00:00+00:00,78.0,78.3,76.58,78.295,9311040,63311,77.620896
2018-02-16 05:00:00+00:00,78.26,78.75,77.53,78.37,9758795,65412,78.255739
2018-02-20 05:00:00+00:00,77.7,78.54,76.66,77.06,6875880,51600,77.571371
2018-02-21 05:00:00+00:00,77.2,78.496,76.465,76.51,8260361,56961,77.482616
2018-02-22 05:00:00+00:00,76.8,78.37,76.77,77.7,6632392,53400,77.821339
2018-02-23 05:00:00+00:00,78.35,79.7,77.391,79.69,7520694,56117,78.610617
2018-02-26 05:00:00+00:00,80.0,80.05,78.98,79.35,7130772,54803,79.356926
2018-02-27 05:00:00+00:00,79.11,79.929,78.61,79.46,8936955,60845,79.347244
2018-02-28 05:00:00+00:00,79.9,82.17,79.39,79.41,10799506,68473,80.459844
2018-03-01 05:00:00+00:00,79.6,80.44,77.88,78.64,8443335,70864,79.170334
2018-03-02 05:00:00+00:00,77.5,79.11,76.93,78.87,9426142,67438,78.156139
2018-03-05 05:00:00+00:00,78.07,79.42,77.09,79.07,6652980,47723,78.588081
2018-03-06 05:00:00+00:00,79.33,79.95,78.85,79.23,7477760,49303,79.363272
2018-03-07 05:00:00+00:00,78.65,79.555,78.01,79.52,5546703,36440,79.073651
2018-03-08 05:00:00+00:00,79.85,80.49,79.53,79.87,7126710,44715,79.912568
2018-03-09 05:00:00+00:00,80.49,80.85,80.11,80.71,7663062,45568,80.561964
2018-03-12 04:00:00+00:00,80.75,81.17,80.35,80.6,6607605,49702,80.76062
2018-03-13 04:00:00+00:00,80.69,80.99,79.27,80.2,6418454,40022,80.237813
2018-03-14 04:00:00+00:00,80.74,83.5,80.64,83.31,14281118,94984,82.804397
2018-03-15 04:00:00+00:00,83.83,83.99,81.57,82.57,9850566,65553,82.712574
2018-03-16 04:00:00+00:00,82.8,83.23,81.27,82.16,8356179,47829,82.185346
2018-03-19 04:00:00+00:00,80.89,81.44,79.11,80.3,9028914,67701,80.142876
2018-03-20 04:00:00+00:00,80.18,81.19,80.0535,80.86,7388075,50675,80.75037
2018-03-21 04:00:00+00:00,80.94,82.35,80.51,81.04,6757290,49335,81.328409
2018-03-22 04:00:00+00:00,79.94,80.12,78.46,78.56,9608364,71844,79.158202
2018-03-23 04:00:00+00:00,78.5,79.06,76.35,76.44,9569050,76140,77.445956
2018-03-26 04:00:00+00:00,77.98,79.17,77.0301,78.95,8682698,62216,78.412709
2018-03-27 04:00:00+00:00,79.71,79.9,75.65,76.31,7980307,59967,77.452317
2018-03-28 04:00:00+00:00,75.7,76.75,74.74,75.06,14369525,104224,75.463147
2018-03-29 04:00:00+00:00,75.31,77.2,74.55,75.87,11109728,69123,75.887253
2018-04-02 04:00:00+00:00,75.53,76.3001,74.01,75.0,11443479,85722,74.854807
2018-04-03 04:00:00+00:00,75.28,75.41,73.35,74.56,8886629,75894,74.389492
2018-04-04 04:00:00+00:00,73.0,75.06,72.52,74.78,8230790,64176,73.946479
2018-04-05 04:00:00+00:00,75.59,77.82,75.48,76.95,10015717,68591,76.812093
2018-04-06 04:00:00+00:00,75.6,76.4,73.7,73.86,8179131,59704,74.623045
2018-04-09 04:00:00+00:00,74.63,76.88,74.6,75.19,7327684,49334,75.661911
2018-04-10 04:00:00+00:00,76.51,77.31,75.8003,76.79,6218214,50175,76.694092
2018-04-11 04:00:00+00:00,76.2,77.4,76.08,76.5,4581013,30578,76.654602
2018-04-12 04:00:00+00:00,76.8,77.99,76.61,77.46,5034799,36715,77.495611
2018-04-13 04:00:00+00:00,78.1,78.63,76.83,77.27,5953875,42054,77.50101
2018-04-16 04:00:00+00:00,77.88,78.5,77.19,77.8,5101377,34061,77.793633
2018-04-17 04:00:00+00:00,78.55,80.43,78.5,80.03,7135843,47942,79.874919
2018-04-18 04:00:00+00:00,80.1,80.89,79.32,80.34,5944322,44891,80.272362
2018-04-19 04:00:00+00:00,80.26,80.39,79.19,79.68,7122738,44758,79.669559
2018-04-20 04:00:00+00:00,79.33,79.87,78.3,78.73,6265267,37235,78.885193
2018-04-23 04:00:00+00:00,78.86,79.45,77.99,78.21,4038517,29289,78.611454
2018-04-24 04:00:00+00:00,78.9,79.4,75.08,75.28,9186611,64584,76.446211
2018-04-25 04:00:00+00:00,75.39,75.575,73.7,74.0,10938887,70367,74.543772
2018-04-26 04:00:00+00:00,76.5,77.62,75.49,76.03,13627849,96546,76.645859
2018-04-27 04:00:00+00:00,76.21,76.39,73.635,74.13,9794356,68445,74.63022
2018-04-30 04:00:00+00:00,74.12,75.019,73.69,74.61,9444449,56062,74.472867
2018-05-01 04:00:00+00:00,74.0,74.99,73.6,74.81,5660254,45609,74.239391
2018-05-02 04:00:00+00:00,75.0,75.71,71.21,71.73,17710771,111663,73.045789
2018-05-03 04:00:00+00:00,71.3,73.77,70.22,73.45,17311863,114362,72.042783
2018-05-04 04:00:00+00:00,73.11,74.44,72.23,73.99,7470794,52714,73.604509
2018-05-07 04:00:00+00:00,74.22,75.12,74.1,74.67,7587534,51823,74.582125
2018-05-08 04:00:00+00:00,74.62,75.94,74.44,75.72,6267169,47073,75.463167
2018-05-09 04:00:00+00:00,76.08,77.05,75.46,77.01,6230501,47513,76.520254
2018-05-10 04:00:00+00:00,77.39,79.255,77.25,79.19,11541352,73058,78.657431
2018-05-11 04:00:00+00:00,79.19,79.39,78.08,79.2,9871283,54090,78.970505
2018-05-14 04:00:00+00:00,79.14,79.65,78.4402,78.81,5821169,38320,78.997996
2018-05-15 04:00:00+00:00,77.84,78.2,76.93,77.79,6173510,42863,77.601831
2018-05-16 04:00:00+00:00,77.5,78.54,77.2801,77.82,5350161,32612,77.914554
2018-05-17 04:00:00+00:00,77.59,81.16,77.59,79.19,8331204,48322,78.890818
2018-05-18 04:00:00+00:00,80.0,81.94,79.8247,80.79,14626894,85876,80.937525
2018-05-21 04:00:00+00:00,81.61,82.32,80.37,81.25,7883815,50981,81.128761
2018-05-22 04:00:00+00:00,81.39,81.61,80.28,80.62,5188282,37633,80.759315
2018-05-23 04:00:00+00:00,79.65,81.12,79.405,81.08,5059808,39169,80.506042
2018-05-24 04:00:00+00:00,81.18,83.06,79.66,81.55,11696832,82249,81.784693
2018-05-25 04:00:00+00:00,82.65,82.72,80.49,80.96,9496626,66117,81.11198
2018-05-29 04:00:00+00:00,80.71,81.34,80.2,80.73,6924208,52323,80.688449
2018-05-30 04:00:00+00:00,81.0,82.06,80.9,81.6,5516230,43558,81.572822
2018-05-31 04:00:00+00:00,81.81,82.83,81.55,82.07,8250136,57526,82.141387
2018-06-01 04:00:00+00:00,82.39,83.46,81.85,83.25,7092081,54858,82.890037
